1871,1872,900,901,1608,2000,2000,329,330,331,332,333,334,335,336,2016,137,138,139,140,141,142,143,144,329,330,331,332,333,334,335,336,2016,2016,2016,120,121,121,121,121,121,121,122,515,2016,2016,2016,2016,2016,2016,2016,66,3,4,3,4,3,4,3,4,3,4,3,4,3,4,66,2016,2016,2016,2016,265,266,267,268,269,270,271,272,2016,2016,73,74,75,76,77,78,79,80,2016,2016,295,296,297,298,2016,2016,295,296,297,298,2016,2016,295,296,297,298,2016,2016,1921,1922,1923,1924,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1870,1871,1872,900,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,1104,1103,1104,1103,1104,1103,1104,0,0,0,0,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,393,394,395,396,397,398,399,400,2016,201,202,203,204,205,206,207,208,393,394,395,396,397,398,399,400,2016,2016,2016,120,121,121,121,121,121,121,122,515,2016,2016,2016,2016,2016,2016,2016,129,67,68,67,68,67,68,67,68,67,68,67,68,67,68,129,2016,2016,2016,2016,329,330,331,332,333,334,335,336,2016,2016,137,138,139,140,141,142,143,144,2016,2016,359,360,361,362,2016,2016,359,360,361,362,2016,2016,359,360,361,362,2016,2016,1985,1986,1987,1988,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1821,1806,1807,1808,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,1167,1168,1167,1168,1167,1168,1167,1168,0,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,457,458,459,460,461,462,463,464,2016,265,266,267,268,269,270,271,272,457,458,459,460,461,462,463,464,2016,2016,2016,120,121,121,121,121,121,121,122,515,2016,2016,2016,2016,2016,2016,2016,66,3,4,3,4,3,4,3,4,3,4,3,4,3,4,66,2016,2016,2016,2016,393,394,395,396,397,398,399,400,2016,2016,201,202,203,204,205,206,207,208,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1821,1039,1040,1039,1040,1039,1040,1039,1040,1039,1040,1870,1871,1872,0,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,719,720,719,720,719,720,719,720,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,2016,522,523,524,525,526,527,2016,2016,329,330,331,332,333,334,335,336,2016,522,523,524,525,526,527,2016,2016,2016,2016,59,36,36,36,36,36,36,60,515,2016,2016,2016,2016,2016,2016,2016,129,67,68,67,68,67,68,67,68,67,68,67,68,67,68,129,2016,2016,2016,2016,457,458,459,460,461,462,463,464,2016,2016,265,266,267,268,269,270,271,272,2016,2016,167,168,169,170,2016,2016,167,168,169,170,2016,2016,167,168,169,170,2016,2016,2000,2000,2000,2000,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1821,1822,1103,1104,1103,1104,1103,1104,1103,1104,1103,1104,1822,1758,0,0,0,1417,0,0,0,0,0,0,0,1546,1481,1482,1481,1482,1481,1482,1481,1482,1481,1482,1481,1482,1481,1482,1481,1482,1481,1482,1481,1482,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,2016,2016,587,588,589,590,2016,3,4,393,394,395,396,397,398,399,400,2016,2016,587,588,589,590,2016,2016,448,448,2016,641,529,530,94,94,529,530,516,515,2016,2016,2016,2016,2016,2016,2016,66,66,66,66,66,66,3,4,3,4,66,66,66,66,66,66,2016,2016,2016,2016,2016,522,523,524,525,526,527,2016,2016,2016,329,330,331,332,333,334,335,336,2016,2016,231,232,233,234,2016,2016,231,232,233,234,2016,2016,231,232,233,234,2016,2016,2000,2000,2000,2000,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1821,1822,1758,1167,1168,1167,1168,1167,1168,1167,1168,1167,1168,0,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,2000,2000,2000,2016,2016,2016,2016,67,68,457,458,459,460,461,462,463,464,2016,2016,2016,2016,2016,2016,2016,448,320,700,448,705,593,594,158,158,593,594,580,579,2016,2016,2016,2016,2016,2016,2016,130,130,130,130,130,130,67,68,67,68,130,130,130,130,130,130,2016,2016,2016,2016,2016,2016,587,588,589,590,2016,2016,2016,2016,393,394,395,396,397,398,399,400,2016,2016,295,296,297,298,2016,2016,295,296,297,298,2016,2016,295,296,297,298,2016,2016,2000,2000,1291,1292,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1283,1821,1822,1758,0,719,720,719,720,719,720,719,720,719,720,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,2000,2000,2000,2016,5,6,7,8,2016,2016,522,523,524,525,526,527,2016,2016,2016,2016,2016,2016,2016,2016,448,384,764,448,2016,657,658,2016,2016,657,658,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,457,458,459,460,461,462,463,464,2016,2016,359,360,361,362,2016,2016,359,360,361,362,2016,2016,359,360,361,362,2016,2016,2000,2000,1355,1356,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1821,1822,1758,900,901,0,0,1417,1481,1482,1481,1482,1481,1482,1481,1482,1481,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,2000,2000,2000,2016,69,70,71,72,2016,2016,2016,587,588,589,590,2016,2016,2016,2016,2016,2016,2016,2016,2016,448,320,700,448,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,522,523,524,525,526,527,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1806,1807,1808,836,837,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,2000,2000,2000,2016,133,134,135,136,2016,3,4,3,4,3,4,3,4,3,4,3,4,2016,2016,2016,448,384,764,448,2016,2016,2016,2016,2016,2016,2016,2016,257,258,259,260,260,260,260,260,260,262,263,264,2016,2016,2016,2016,2016,2016,2016,2016,2016,257,258,259,260,260,260,260,260,260,262,263,264,2016,2016,2016,2016,2016,2016,2016,587,588,589,590,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1870,1871,1872,900,901,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,2000,2000,2000,2016,197,198,199,200,2016,67,68,67,68,67,68,67,68,67,68,67,68,2016,2016,2016,448,320,700,448,2016,2016,2016,2016,2016,2016,2016,2016,321,322,323,324,325,325,325,325,324,326,322,328,2016,2016,2016,2016,2016,2016,2016,2016,2016,321,322,323,324,325,325,325,325,324,326,322,328,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2,2016,2016,2016,2016,2016,2016,1,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2,2000,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1806,1807,1808,836,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,2000,2000,2000,2016,2016,2016,2016,2016,2016,3,4,3,4,3,4,3,4,3,4,3,4,2016,2016,2016,448,384,764,448,2016,2016,2016,2016,2016,2016,2016,2016,513,322,323,325,325,325,325,325,325,326,322,328,2016,2016,2016,2016,2016,2016,2016,2016,2016,513,322,323,325,325,325,325,325,325,326,322,328,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1870,1871,1872,900,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,2000,2000,2000,2016,2016,2016,2016,2016,2016,67,68,67,68,67,68,67,68,67,68,67,68,2016,2016,2016,448,320,700,448,2016,2016,2016,2016,2016,2016,2016,2016,513,322,323,324,325,325,325,325,324,326,322,328,2016,2016,2016,2016,2016,2016,2016,2016,2016,513,322,323,324,325,325,325,325,324,326,322,328,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2,2016,2000,2000,2000,2000,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1806,1807,1808,836,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,2000,2000,2000,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,448,384,764,448,2016,2016,3,4,3,4,2016,2016,513,386,387,388,388,388,388,388,388,327,645,646,2016,2016,3,4,3,4,3,4,2016,513,386,387,388,388,388,388,388,388,327,645,646,2016,2016,3,4,3,4,3,4,3,4,1,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1870,1871,1872,900,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,320,700,448,2016,2016,67,68,67,68,2016,2016,513,450,322,322,322,322,322,322,322,322,709,328,2016,2016,67,68,67,68,67,68,2016,513,450,322,322,322,322,322,322,322,322,709,328,2016,2016,67,68,67,68,67,68,67,68,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,1,2016,2016,2016,2016,2016,2016,2016,2016,2016,2,2016,2016,2000,2000,2000,2000,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1806,1807,1808,836,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,448,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,448,384,764,448,2016,2016,3,4,3,4,2016,2016,513,514,322,322,389,390,391,392,322,322,773,774,2016,2016,3,4,3,4,3,4,2016,513,514,322,322,389,390,391,392,322,322,773,774,2016,2016,3,4,3,4,3,4,3,4,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1870,1871,1872,900,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
1807,1808,836,837,1608,2000,2000,448,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,448,320,700,448,2016,2016,67,68,67,68,2016,2016,577,578,578,578,453,454,455,456,578,578,578,452,2016,2016,67,68,67,68,67,68,2016,577,578,578,578,453,454,455,456,578,578,578,452,2016,2016,67,68,67,68,67,68,67,68,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1090,1091,1032,1033,1034,1283,1283,1283,1283,1283,1283,1283,1283,1806,1807,1808,836,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1154,1155,1096,1097,1098,
1871,1872,900,901,1608,2000,2000,448,993,993,448,691,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,692,448,384,764,448,2016,2016,3,4,3,4,2016,2016,641,642,643,644,517,518,519,520,642,643,644,516,2016,2016,3,4,3,4,3,4,2016,641,642,643,644,517,518,519,520,642,643,644,516,2016,2016,3,4,3,4,3,4,3,4,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2000,2000,2000,2000,2000,2000,1672,1154,1155,1096,1097,1098,1283,1283,1283,1283,1283,1283,1283,1283,1870,1871,1872,900,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1090,1091,1032,1033,1034,
